namecity,name,link,review_score,review_count,area,address,coordinates_gps,description
Collioure,appart central et son parking privatif gratuit,https://www.booking.com/hotel/fr/appart-central-collioure.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArC3y50GwAIB0gIkZTAzY2U0YjMtNzc0Yi00NTgyLWI0ZDUtODNiNTQ0ZTJmZDBk2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=bcd15e9d9e800502&srepoch=1672666044&from_beach_sr=1&from=searchresults#hotelTmpl,"8,9",107 expériences vécues,Collioure,"32 bis impasse du jardin baretge, 66190 Collioure, France","3.05745701311964,42.5069170036849,3.10630085028392,42.5428478368311","Vous pouvez bénéficier d'une réduction Genius dans l'établissement appart central et son parking privatif gratuit ! Connectez-vous pour économiser.
Situé à Collioure, à 300 mètres de la plage de Port Avall, l'appart central et son parking privatif gratuit propose un hébergement avec une terrasse, une connexion Wi-Fi gratuite et une réception ouverte 24h/24. Vous pourrez pratiquer diverses activités dans les environs, telles que la pêche et la randonnée.
Cet appartement climatisé comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains avec un bidet et une douche. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à proximité des plages de Boramar, de Boutigue et de Balette. L'aéroport de Perpignan-Rivesaltes, le plus proche, est implanté à 42 km.
C'est le quartier préféré des voyageurs visitant Collioure, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,4 pour un séjour à deux.
L'établissement appart central et son parking privatif gratuit accueille des clients Booking.com depuis le 26 mai 2017."
Collioure,Le 15-Appartments Collioure,https://www.booking.com/hotel/fr/le-15-appartments-collioure.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArC3y50GwAIB0gIkZTAzY2U0YjMtNzc0Yi00NTgyLWI0ZDUtODNiNTQ0ZTJmZDBk2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=bcd15e9d9e800502&srepoch=1672666044&from_beach_sr=1&from=searchresults#hotelTmpl,"9,3",20 expériences vécues,Collioure,"15 Rue Romain Rolland, 66190 Collioure, France","3.05420164906364,42.510552469144,3.1030483288463,42.5464833022902","Le 15-Appartements Collioure propose des hébergements climatisés dans lesquels vous pourrez séjourner avec votre animal domestique. La ville de Roses se situe à 30 km. Un parking privé est disponible sur place.
Certains logements disposent d'un coin repas et/ou d'un coin salon. Tous comportent une cuisine équipée d'un lave-vaisselle, d'un four micro-ondes, d'une bouilloire, d'un grille-pain et d'une machine à café. Leur salle de bains privative est pourvue d'un sèche-cheveux et d'articles de toilette gratuits. Le linge de lit et les serviettes de toilette sont fournis.
L'établissement se trouve à 32 km de Cadaqués et à 24 km de Perpignan. L'aéroport le plus proche se situe à Rivesaltes, à 29 km.
C'est le quartier préféré des voyageurs visitant Collioure, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.
L'établissement Le 15-Appartments Collioure accueille des clients Booking.com depuis le 12 mai 2015."
Collioure,Studio Centre Plage parking gratuit,https://www.booking.com/hotel/fr/studio-centre-plage-collioure.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArC3y50GwAIB0gIkZTAzY2U0YjMtNzc0Yi00NTgyLWI0ZDUtODNiNTQ0ZTJmZDBk2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=bcd15e9d9e800502&srepoch=1672666044&from_beach_sr=1&from=searchresults#hotelTmpl,"9,2",177 expériences vécues,Collioure,"1er Étage 13 Rue Coma Cheric, 66190 Collioure, France","3.06290848620489,42.5050222599949,3.11175084205318,42.5409530931411","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Studio Centre Plage parking gratuit ! Connectez-vous pour économiser.
Le Studio Centre Plage parking gratuit est situé à Collioure, à 200 mètres de la plage de Boutigue, à 300 mètres de celle de Port Avall et de celle de Balette. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi.
Cet appartement comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'articles de toilette gratuits. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 800 mètres de la plage de Boramar et à 700 mètres du château royal de Collioure. L'aéroport le plus proche, celui de Perpignan-Rivesaltes, est situé à 42 km.
C'est le quartier préféré des voyageurs visitant Collioure, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,8 pour un séjour à deux.
L'établissement Studio Centre Plage parking gratuit accueille des clients Booking.com depuis le 3 févr. 2017."
Collioure,studio collioure avec wifi à 20 m de la plage,https://www.booking.com/hotel/fr/studio-collioure-collioure1.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArC3y50GwAIB0gIkZTAzY2U0YjMtNzc0Yi00NTgyLWI0ZDUtODNiNTQ0ZTJmZDBk2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=bcd15e9d9e800502&srepoch=1672666044&from_beach_sr=1&from=searchresults#hotelTmpl,"7,9",17 expériences vécues,Collioure,"18 Rue Rière, 66190 Collioure, France","3.06063109131698,42.5094495834269,3.10947690868302,42.5453804165731","Situé à Collioure, à quelques pas de la plage de Boramar et à 100 mètres de celle du Nord, le studio collioure avec wifi à 20 m de la plage propose un hébergement avec une connexion Wi-Fi gratuite et une télévision à écran plat. Cet appartement se trouve à 100 mètres du château royal de Collioure et à 33 km du stade Gilbert Brutus.
Cet appartement comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à proximité des plages de Saint-Vincent, de Boutigue et de Balette. L'aéroport le plus proche est celui Aéroport de Perpignan-Rivesaltes, 41 km du studio collioure avec wifi à 20 m de la plage.
C'est le quartier préféré des voyageurs visitant Collioure, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,2 pour un séjour à deux.
L'établissement studio collioure avec wifi à 20 m de la plage accueille des clients Booking.com depuis le 19 mai 2022."
Collioure,AZUR-Les pieds dans l'eau-Vue sur Mer et Clocher de Collioure en toile de fond - WIFI - PARKING,https://www.booking.com/hotel/fr/saphir-collioure.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArC3y50GwAIB0gIkZTAzY2U0YjMtNzc0Yi00NTgyLWI0ZDUtODNiNTQ0ZTJmZDBk2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=bcd15e9d9e800502&srepoch=1672666044&from_beach_sr=1&from=searchresults#hotelTmpl,"9,2",16 expériences vécues,Collioure,"5 Carrer de las Daines, 66190 Collioure, France","3.07213124465295,42.5060844013479,3.12097443086871,42.5420152344941","Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la mer, l'AZUR-Les pieds dans l'eau-Vue sur Mer et Clocher de Collioure en La toile de fond - WIFI - PARKING est un hébergement situé à Collioure, à seulement 300 mètres de la plage d'Oli et à 1,1 km de celle de Balette. Situé à quelques pas de la plage de Reguers, il dispose d'une terrasse et d'un parking privé gratuit.
Offrant une vue sur la ville, cet appartement comprend un balcon, une chambre, un salon, une télévision à écran plat, une salle de bains pourvue d'une douche ainsi qu'une cuisine équipée d'un réfrigérateur et d'un four. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 2,5 km du château royal de Collioure et à 35 km du stade Gilbert Brutus. L'aéroport de Perpignan-Rivesaltes, le plus proche, est implanté à 43 km. en toile de fond - WIFI - PARKING.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 10 pour un séjour à deux.
L'établissement AZUR-Les pieds dans l'eau-Vue sur Mer et Clocher de Collioure en toile de fond - WIFI - PARKING accueille des clients Booking.com depuis le 23 mai 2022."
Carcassonne,Entre Bastide et Cité,https://www.booking.com/hotel/fr/entre-bastide-et-cita-c.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArK-y50GwAIB0gIkMGI5MTQ2ZjYtMTM0Yi00ODRiLWI4NjAtYWZjY2ZhZTFlNzA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=468a605fa885032c&srepoch=1672666944&from=searchresults#hotelTmpl,"9,1",291 expériences vécues,Carcassonne,"19 rue du Manège, 11000 Carcassonne, France","2.3292906668376,43.1901957353103,2.37867816422472,43.2261265684565","Situé à Carcassonne, le B&B Entre Bastide et Cité se trouve à seulement 5 minutes à pied de la ville fortifiée et à 20 minutes de marche de la citadelle fortifiée. L'établissement propose des chambres dotées d'une connexion Wi-Fi gratuite. Vous pourrez vous détendre sur le toit-terrasse muni de chaises longues.
Accessibles par un escalier, toutes les chambres de l'Entre Bastide et Cité offrent des vues sur la citadelle fortifiée de Carcassonne. Élégamment décorées, elles sont toutes pourvues de murs en pierres. Les salles de bains privatives sont équipées d'un sèche-cheveux et d'articles de toilette gratuits.
Un petit-déjeuner continental est servi chaque matin dans le salon ou sur la terrasse meublée. De nombreux restaurants et magasins sont implantés à proximité de la chambre d'hôtes.
Un parking gratuit est accessible dans la rue. Enfin, le lac de la Cavayère est à 5 km de l'établissement.
C'est le quartier préféré des voyageurs visitant Carcassonne, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,4 pour un séjour à deux.
L'établissement Entre Bastide et Cité accueille des clients Booking.com depuis le 3 sept. 2012."
Carcassonne,Chambres d'hotes - Le Magnolia,https://www.booking.com/hotel/fr/b-amp-b-le-magnolia-carcassonne.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArK-y50GwAIB0gIkMGI5MTQ2ZjYtMTM0Yi00ODRiLWI4NjAtYWZjY2ZhZTFlNzA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=468a605fa885032c&srepoch=1672666944&from=searchresults#hotelTmpl,"9,6",217 expériences vécues,Carcassonne,"59 RUE D ALSACE, 11000 Carcassonne, France","2.33087126025124,43.1975825834269,2.38026473974876,43.2335134165731","Installé à Carcassonne, à 2,5 km de la cathédrale et à 3,6 km de la zone commerciale Pont Rouge, le Chambres d'hotes - Le Magnolia propose des hébergements avec une connexion Wi-Fi gratuite, la climatisation, un bar et un jardin.
Les chambres d’hôtes comprennent également un coin salon et une télévision à écran plat. Leur salle de bains privative est pourvue d’un sèche-cheveux, d’articles de toilette gratuits et d’une baignoire ou d’une douche.
Un petit-déjeuner continental est servi tous les matins sur place.
L’établissement met à votre disposition une terrasse.
Parmi les lieux d’intérêt à proximité du Chambres d'hotes - Le Magnolia, vous trouverez le palais de justice, la médiathèque Grain d’Sel et la médiathèque Grain d’Aile. L’aéroport de Carcassonne-Salvaza, le plus proche, se situe à 6 km. Moyennant des frais supplémentaires, vous pourrez bénéficier d’un service de navette aéroport. Un parking est disponible gratuitement pour les motos et les vélos.
C'est le quartier préféré des voyageurs visitant Carcassonne, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,4 pour un séjour à deux.
L'établissement Chambres d'hotes - Le Magnolia accueille des clients Booking.com depuis le 2 mars 2020."
Carcassonne,Le Clos Saint Michel,https://www.booking.com/hotel/fr/le-clos-saint-michel-carcassonne1.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArK-y50GwAIB0gIkMGI5MTQ2ZjYtMTM0Yi00ODRiLWI4NjAtYWZjY2ZhZTFlNzA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=468a605fa885032c&srepoch=1672666944&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,1",35 expériences vécues,Carcassonne,"65 bis rue Aimé Ramond, 11000 Carcassonne, France","2.32571643128274,43.1938652382939,2.37510690006926,43.2297960714401","Situé à Carcassonne, à moins de 18 km du château de Lastours et à 50 km du château des Termes, l'établissement Le Clos Saint Michel propose des hébergements avec une connexion Wi-Fi gratuite et un coin salon.
Tous les logements comprennent un salon avec un canapé, une salle de bains privative pourvue d'un sèche-cheveux ainsi qu'une cuisine avec un coin repas, une bouilloire et un lave-vaisselle. Un micro-ondes, un réfrigérateur, des plaques de cuisson et une machine à café sont également fournis.
Vous pourrez faire du vélo dans les environs.
Vous séjournerez à 200 mètres de la Maison des Mémoires et de la cathédrale de Carcassonne. L'aéroport le plus proche, celui de Carcassonne-Salvaza, est situé à 3 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires.
C'est le quartier préféré des voyageurs visitant Carcassonne, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,7 pour un séjour à deux.
L'établissement Le Clos Saint Michel accueille des clients Booking.com depuis le 9 janv. 2019."
Carcassonne,La Bastide,https://www.booking.com/hotel/fr/le-patio-de-la-bastide.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArK-y50GwAIB0gIkMGI5MTQ2ZjYtMTM0Yi00ODRiLWI4NjAtYWZjY2ZhZTFlNzA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=468a605fa885032c&srepoch=1672666944&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,5",134 expériences vécues,Carcassonne,"20 Rue Courtejaire, 11000 Carcassonne, France","2.32781657555919,43.1943345834269,2.37720742444081,43.2302654165731","Vous pouvez bénéficier d'une réduction Genius dans l'établissement La Bastide ! Connectez-vous pour économiser.
Situé à Carcassonne, à 18 km du château de Lastours et à 50 km du château des Termes, l'établissement La Bastide propose des hébergements avec une connexion Wi-Fi gratuite, la climatisation, un service de prêt de vélos et une terrasse.
Tous les logements comprennent une cuisine équipée, un salon avec un canapé-lit et une télévision à écran plat ainsi qu'une salle de bains privative pourvue d'un sèche-cheveux et d'une douche. Un réfrigérateur, un micro-ondes, des plaques de cuisson, une machine à café et une bouilloire sont également fournis.
Vous séjournerez à 100 mètres de la Maison des Mémoires et à 300 mètres de la cathédrale de Carcassonne. L'aéroport de Carcassonne, le plus proche, est implanté à 3 km.
C'est le quartier préféré des voyageurs visitant Carcassonne, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,6 pour un séjour à deux.
L'établissement La Bastide accueille des clients Booking.com depuis le 25 juin 2018."
Carcassonne,Domaine Fontgrande Gîte,https://www.booking.com/hotel/fr/fontgrande.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArK-y50GwAIB0gIkMGI5MTQ2ZjYtMTM0Yi00ODRiLWI4NjAtYWZjY2ZhZTFlNzA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=468a605fa885032c&srepoch=1672666944&from=searchresults#hotelTmpl,"9,5",74 expériences vécues,Carcassonne,"Chemin Des Anglais, 11000 Carcassonne, France","2.34006551785255,43.1860888479216,2.3894496903301,43.2220196810678","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Domaine Fontgrande Gîte ! Connectez-vous pour économiser.
La maison de vacances individuelle Fontgrande est située à Carcassonne, en Languedoc-Roussillon. Elle offre une vue sur la cité médiévale de Carcassonne, accessible à 150 mètres. Le parking privé sur place est gratuit.
Cette maison de 4 chambres dispose d'une cuisine entièrement équipée, d'un coin salon et d'une télévision à écran plat. Elle comprend également un jardin, une terrasse meublée et un barbecue.
Vous séjournerez à 1,5 km du centre de Carcassonne, à 43 km de Castelnaudary, à 65 km de Revel et à 6,5 km de l'aéroport de Carcassonne.
C'est le quartier préféré des voyageurs visitant Carcassonne, selon les commentaires clients indépendants.
L'établissement Domaine Fontgrande Gîte accueille des clients Booking.com depuis le 24 août 2015."
Carcassonne,SOWELL HOTELS Les Chevaliers,https://www.booking.com/hotel/fr/soleil-vacances-les-chevaliers.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArK-y50GwAIB0gIkMGI5MTQ2ZjYtMTM0Yi00ODRiLWI4NjAtYWZjY2ZhZTFlNzA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=468a605fa885032c&srepoch=1672666944&from=searchresults#hotelTmpl,"8,2",3 836 expériences vécues,Carcassonne,"2 bis Rue des Calquières, 11000 Carcassonne, France","2.33350504102702,43.1930670282016,2.38289486341103,43.2289978613478","Vous pouvez bénéficier d'une réduction Genius dans l'établissement SOWELL HOTELS Les Chevaliers ! Connectez-vous pour économiser.
Situé à Carcassonne, à 2 minutes à pied de l'Aude et offrant une vue sur le pont Vieux, le SOWELL HOTELS Les Chevaliers propose une connexion Wi-Fi gratuite. La cité médiévale est à seulement 10 minutes à pied.
Certains logements bénéficient d’une terrasse donnant sur le jardin ou la cité médiévale.
Un petit-déjeuner buffet est servi chaque matin. Le restaurant sert une cuisine traditionnelle et des spécialités locales. Vous pourrez prendre un verre sur la terrasse en profitant de la vue sur la cité médiévale.
Le personnel de la réception, parlant espagnol et anglais, se fera un plaisir de vous fournir des conseils pratiques sur la région
L’aéroport de Carcassonne est le plus proche, à 4 km.
C'est le quartier préféré des voyageurs visitant Carcassonne, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,4 pour un séjour à deux.
L'établissement SOWELL HOTELS Les Chevaliers accueille des clients Booking.com depuis le 14 déc. 2017."
Carcassonne,La Rapière,https://www.booking.com/hotel/fr/la-rapia-re.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArK-y50GwAIB0gIkMGI5MTQ2ZjYtMTM0Yi00ODRiLWI4NjAtYWZjY2ZhZTFlNzA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=468a605fa885032c&srepoch=1672666944&from=searchresults#hotelTmpl,"8,4",2 411 expériences vécues,Carcassonne,"9 Montée Gaston Combéléran, 11000 Carcassonne, France","2.34235031166433,43.1902719796648,2.39173787078501,43.226202812811","Vous pouvez bénéficier d'une réduction Genius dans l'établissement La Rapière ! Connectez-vous pour économiser.
La chambre d'hôtes La Rapiere est située à Carcassonne, juste à l'extérieur des remparts médiévaux, à seulement 150 mètres de la cité médiévale et à 15 minutes à pied du centre-ville. L’établissement possède un bar-restaurant ouvert en saison doté d'une terrasse donnant sur la cité médiévale. Une connexion Wi-Fi est disponible gratuitement.
Décorées avec simplicité dans des tons neutres, toutes les chambres comprennent la climatisation, une télévision et une salle de bains privative. Deux chambres de La Rapière offrent une vue sur la cité médiévale et une chambre possède une terrasse privée.
Vous pourrez déguster un petit-déjeuner continental dans la salle à manger ou sur la terrasse sur place. Une gamme de boissons est disponible au bar, tandis que le restaurant sert une cuisine française et locale sous forme de menus fixes.
Un parking est disponible gratuitement sur place. L’autoroute A61 se trouve à 3 km. Le canal du Midi est accessible à 20 minutes à pied. Si vous arrivez en train, la gare de Carcassonne est idéalement située à 2 km.
C'est le quartier préféré des voyageurs visitant Carcassonne, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,8 pour un séjour à deux.
L'établissement La Rapière accueille des clients Booking.com depuis le 13 févr. 2012."
Carcassonne,Hôtel Le Donjon - Cœur de La Cité Médiévale,https://www.booking.com/hotel/fr/bestwesternledonjon.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArK-y50GwAIB0gIkMGI5MTQ2ZjYtMTM0Yi00ODRiLWI4NjAtYWZjY2ZhZTFlNzA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=468a605fa885032c&srepoch=1672666944&from=searchresults#hotelTmpl,"8,3",2 129 expériences vécues,"Cité de Carcassonne, Carcassonne","2 Rue Du Comte Roger, La Cité, 11000 Carcassonne, France","2.33894060073121,43.1884987850105,2.38832672419326,43.2244296181567","Situé au cœur de la cité médiévale de Carcassonne, le Hôtel Le Donjon - Cœur de La Cité Médiévale est entouré par les anciens remparts de la ville. Cet hôtel possède un restaurant et un bar. L’établissement se compose de 2 bâtiments. Vous profiterez d’une connexion Wi-Fi gratuite dans l’ensemble des locaux.
Offrant une vue sur la rue ou le jardin, les chambres sont décorées individuellement et disposent d’une télévision à écran plat. Elles donnent sur la citadelle ou le jardin de l’hôtel.
Chaque matin, vous pourrez savourer un petit-déjeuner buffet sur place. Le restaurant de l’établissement sert une cuisine française traditionnelle. Vous pourrez aussi vous détendre au bar à cocktails en soirée.
La réception est ouverte 24h/24, et un service d’étage est disponible sur demande. Des services de nettoyage à sec et de blanchisserie sont également assurés.
La gare de Carcassonne se trouve à 2,4 km du Best Western Le Donjon. Vous séjournerez à moins de 100 mètres du château comtal et à 2 minutes à pied de la basilique Saint-Nazaire-et-Saint-Celse.
C'est le quartier préféré des voyageurs visitant Carcassonne, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.
L'établissement Hôtel Le Donjon - Cœur de La Cité Médiévale accueille des clients Booking.com depuis le 3 août 2005.
Chaîne hôtelière/marque: Best Western"
Carcassonne,Chez Georges,https://www.booking.com/hotel/fr/chez-georges.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArK-y50GwAIB0gIkMGI5MTQ2ZjYtMTM0Yi00ODRiLWI4NjAtYWZjY2ZhZTFlNzA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=468a605fa885032c&srepoch=1672666944&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,4",34 expériences vécues,Carcassonne,"Apt 1A, 12 rue Clemenceau, 11000 Carcassonne, France","2.3275498271788,43.1959751094305,2.37694200469823,43.2319059425767","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Chez Georges ! Connectez-vous pour économiser.
Situé à 18 km du château de Lastours, à 50 km du château des Termes et à 200 mètres du mémorial (Maison des Mémoires)L'établissement Chez Georges est situé à Carcassonne. Il offre une vue sur la ville et propose une connexion Wi-Fi gratuite dans l'ensemble de ses locaux.
Cet appartement comprend 2 chambres, une télévision par câble à écran plat, un lave-linge et 2 salles de bains pourvues d'une douche. Sa cuisine est équipée d'un four et d'un réfrigérateur. Les 2 salles de bains sont pourvues d'une baignoire et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.
Un service de location de vélos est assuré sur place.
La cathédrale de Carcassonne se trouve à 500 mètres. L'aéroport de Carcassonne, le plus proche, est implanté à 3 km.
C'est le quartier préféré des voyageurs visitant Carcassonne, selon les commentaires clients indépendants.
L'établissement Chez Georges accueille des clients Booking.com depuis le 22 juil. 2015."
Carcassonne,Hotel Espace Cite,https://www.booking.com/hotel/fr/inter-espace-cite.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArK-y50GwAIB0gIkMGI5MTQ2ZjYtMTM0Yi00ODRiLWI4NjAtYWZjY2ZhZTFlNzA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=468a605fa885032c&srepoch=1672666944&from=searchresults#hotelTmpl,"8,3",2 259 expériences vécues,Carcassonne,"132, Rue Trivalle, 11000 Carcassonne, France","2.34306641398378,43.1903892784858,2.39245406807951,43.226320111632","L'Hotel Espace Cite est situé à seulement 200 mètres du centre-ville médiéval de Carcassone et à 500 mètres du canal du Midi, deux sites classés au patrimoine mondial de l'UNESCO. Cet hôtel dispose d’une connexion Wi-Fi gratuite.
Toutes les chambres climatisées comprennent une télévision à écran plat et une salle de bains privative pourvue d'une douche.
Un petit-déjeuner buffet est servi chaque matin dans la salle du petit-déjeuner de l'hôtel ou, par beau temps, sur la terrasse offrant une vue sur la cité médiévale. Veuillez noter que la salle de petit-déjeuner est au 1er étage, sans ascenseur.
Sous réserve de disponibilité, l'hôtel propose un parking privé dans un garage souterrain moyennant des frais supplémentaires.
La gare de Carcassonne se trouve à 2,5 km.
C'est le quartier préféré des voyageurs visitant Carcassonne, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.
L'établissement Hotel Espace Cite accueille des clients Booking.com depuis le 1 juin 2007."
